,Reference,Test,BandwidthRefB,BandwidthTestB,TotalNMRB,WinModDiff1B,ADBB,EHSB,AvgModDiff1B,AvgModDiff2B,RmsNoiseLoudB,MFPDB,RelDistFramesB,ODG,TFM,ISR,SIR,SAR,SDR,qTarget,qInterf,qArtif,qGlobal,OPS,TPS,IPS,APS
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_vocals_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_lp_4096_MCA_tonal_bior6.8.wav,418.60215053763443,412.47849462365593,16.2154538892101,26.25873410344235,2.4481820453723206,5.205786739200836,24.617226270394347,85.4793691569148,5.002292427921659,0.9999999999999961,1.0,-3.8789723992768774,36.28849696137518,9.717467895364036,inf,5.668736081749678,4.7862370981598525,0.9826779878618873,1.0,0.912942284723535,0.887307642383142,25.611969470494955,48.608658588184525,65.77761981501347,4.3799779158614776
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_drums_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_Median_transient_lp_4096.wav,619.9892086330935,460.40287769784175,-3.8672339079623868,33.19732440447886,2.5097997272772083,4.559580379696781,28.754176932848615,41.85852064011069,2.9197896325713724,0.9999999999999994,0.9341317365269461,-3.5342910144013846,32.99044918793737,9.101032698562017,inf,11.942868171125323,7.6786073466537355,0.9504731937795245,1.0,0.9125402506144715,0.888563978111706,25.337787334092443,34.56618389481873,65.85845010587857,19.443153385895933
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_drums_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_lp_4096_MCA_transient_bior6.8.wav,540.1578947368421,460.7085020242915,2.991755133081811,26.886754690355886,2.29015535218624,2.7702122537359926,23.533602609523488,39.33084265312003,3.803312527337687,0.9999999999999994,0.874251497005988,-3.8240437640972567,41.041997250077344,10.65782683955838,inf,11.058836257596635,8.248590825112984,0.9686686599904117,1.0,0.8968422018364612,0.8817423310431746,20.79528115847679,36.3653809768952,68.37508557101665,6.273674736286752
0,audios/TEM_tests/audios_48k/AlJames_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/AlJames_Median_Transient_LP_4096_Matched.wav,0.0,0.0,15.13479828700627,76.01488709141739,2.190124607135074,0.5570400637193418,61.11362994305996,1026.8610045602175,2.313081407685138,0.9999999999999015,0.9615384615384616,-3.8841074064066703,34.201492189279165,0.789601962600498,inf,0.7075636430138941,-1.1740198577658463,0.6958572133847506,1.0,0.5003638290582778,0.7029781804331214,27.154680958953413,0.00027005481830575523,92.61005269384025,0.013239788942779154
0,audios/TEM_tests/audios_48k/HeladoNegro_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/HeladoNegro_Median_Transient_LP_4096_Matched.wav,0.0,0.0,13.468809633250821,79.14177016812933,2.127633918198309,0.7085902774340521,57.71737744007963,1110.3884199018846,2.627440548537994,0.9999871827808944,0.8684931506849315,-3.878053043296884,36.39069609874873,1.5836638837053134,inf,2.5286599630203686,-0.360669764360676,0.6795619378523344,1.0,0.48876405443471466,0.5680027311590079,55.70584808488044,0.0001670880528103467,95.4839732752511,0.011342498398951639
0,audios/TEM_tests/audios_48k/AimeeNorwich_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/AimeeNorwich_Median_Transient_LP_4096_Matched.wav,0.0,0.0,22.024445454523544,150.55136521839998,2.5353031169125444,0.63475041039064,126.82830752200876,2721.9465039523234,4.559408225580784,0.9999870449599462,0.6818181818181818,-3.913096313609902,20.24122016297494,-0.5591523220838234,inf,-0.4012972992881012,-2.234797058606013,0.6111431752488387,1.0,0.4106821211350322,0.7496766080774103,18.189594945778065,1.738004313549133e-05,91.81423790038343,0.0030185733673550054
0,audios/TEM_tests/audios_48k/stimulusA_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/stimulusA_Median_Transient_LP_4096_Matched.wav,0.0,0.0,-6.67255884856838,28.898741844812832,1.5040584416394107,0.376536903901969,14.05576271264547,551.3013739352044,0.23921493370087624,0.9220125764752892,0.26855123674911663,-2.5029901333653806,67.23482824120853,2.5708211614209695,inf,6.695435169254375,0.9356526247203092,0.8101530129344104,1.0,0.4358926648482909,0.37790081651455515,79.8163468094177,0.0026595145888605506,97.68617595898401,0.0008924872726953441
0,audios/TEM_tests/audios_48k/stimulusB_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/stimulusB_Median_Transient_LP_4096_Matched.wav,0.0,0.0,-6.772485817076585,28.76037087219414,1.5093665545978039,0.5030518422482563,13.269151061041052,572.3030526088389,0.22331097097577976,0.9220686049251876,0.24911660777385158,-2.489845985476414,67.56587698843137,2.5958148510424106,inf,6.8745981319191785,0.9684694374111491,0.8082823617998058,1.0,0.413233260951659,0.36625278966003844,83.26533012147405,0.002094746369888829,97.86334564808787,0.0005233889557771952
0,audios/TEM_tests/audios_48k/classical_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/classical_Median_Transient_LP_4096_Matched.wav,0.0,0.0,0.9166853309500035,38.90586178959198,1.803823313406946,0.34733083763630884,23.12020507030448,270.48657997365353,1.2280421912750026,0.9999999999999994,0.9060402684563759,-2.63409203860909,54.4249328446098,4.332890237849362,inf,6.6083207945894635,2.4278360800031904,0.9082339390269041,1.0,0.662149655109106,0.6877381448024996,23.80082862833508,0.44330746804764554,90.51544389700133,0.03775825726969698
0,audios/TEM_tests/audios_48k/jazz_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/jazz_Median_Transient_LP_4096_Matched.wav,0.0,0.0,5.620308354891201,57.80654877857041,1.834814933522621,0.6756413248518514,38.441614722995446,1383.235153897147,1.2073559221917494,0.9999978011174092,0.9259259259259259,-3.4809433638424,48.263783506371716,1.8161253884544246,inf,5.963147193137552,0.4469815956167836,0.8784624967002659,1.0,0.43012230978942406,0.3805960473935843,80.51170124418555,0.024399831863506357,97.6966049518407,0.00016643490332164196
0,audios/TEM_tests/audios_48k/pop_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/pop_Median_Transient_LP_4096_Matched.wav,0.0,0.0,24.100892362628976,107.97758769148686,2.6815333467563027,1.1658267284362245,95.74765211569857,1109.8807574647412,4.676606486100013,0.9999999999999994,0.9376391982182628,-3.912055154705689,17.66017100332978,0.7298305410855265,inf,-2.094867110879636,-1.721864258454532,0.7957247913488051,1.0,0.5152449081090352,0.7737695079816483,11.351000850037307,0.0035388985563322727,89.87049754522747,0.007608561416250087
0,audios/TEM_tests/audios_48k/rock_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/rock_Median_Transient_LP_4096_Matched.wav,0.0,0.0,18.50794262417452,110.78320016904837,2.3872777896759287,0.9110611178989644,82.37562055521958,905.5320037352793,3.0204389117380495,0.9999999999999994,0.9821826280623608,-3.9053844641295026,26.58341787097362,0.01815325690459171,inf,0.5660291244760038,-1.6333717849495286,0.7856404684620051,1.0,0.5461791179121044,0.6633438678237322,32.982861852146506,0.0036518383216829773,93.12967810755099,0.01782864470622806
0,audios/TEM_tests/audios_48k/rock_Median_Transient_LP_4096_Target.wav,audios/TEM_tests/audios_48k/rock_Median_Transient_LP_4096_Target.wav,0.0,0.0,-117.00745135421596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286750328060049,118.53089282462454,74.84466050919792,inf,74.85524469383537,71.83964625371738,0.9970305751027742,1.0,0.9970026216683724,0.9965105157552895,98.89676448037247,92.76792122190061,96.80621914849259,86.73836752142613
